437,Fellowes Neat Ideas� Storage Cubes,Dorothy Badders,51971,-1129.96,32.48,35,Northwest Territories,Storage & Organization,0.81
438,"Lesro Round Back Collection Coffee Table, End Table",Dorothy Badders,51971,-803.52,182.55,69,Northwest Territories,Tables,0.72
439,Avery 492,Mike Pelletier,52193,10.51,2.88,0.5,Northwest Territories,Labels,0.39
440,Newell 343,Mike Pelletier,52193,6.04,2.94,0.96,Northwest Territories,Pens & Art Supplies,0.58
441,Recycled Eldon Regeneration Jumbo File,Doug Bickford,52321,-37.52,12.28,6.13,Northwest Territories,Storage & Organization,0.57
442,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Doug Bickford,52321,5626.42,349.45,60,Northwest Territories,Tables,
443,Canon S750 Color Inkjet Printer,Susan Vittorini,52386,-188.58,120.97,26.3,Northwest Territories,Office Machines,0.38
444,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Andrew Gjertsen,52807,204.74,21.98,2.87,Northwest Territories,Pens & Art Supplies,0.55
445,"AT&T Black Trimline Phone, Model 210",Muhammed MacIntyre,52929,-90.14,15.99,9.4,Northwest Territories,Office Machines,0.49
446,Newell 318,Muhammed MacIntyre,52929,-6.53,2.78,1.25,Northwest Territories,Pens & Art Supplies,0.59
447,"Staples Pen Style Liquid Stix; Assorted (yellow, pink, green, blue, orange), 5/Pack",Muhammed MacIntyre,52929,7.34,6.47,1.22,Northwest Territories,Pens & Art Supplies,0.4
448,Staples Vinyl Coated Paper Clips,Muhammed MacIntyre,52929,19.68,3.93,0.99,Northwest Territories,Rubber Bands,0.39
449,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Jim Radford,52964,828.27,136.98,24.49,Northwest Territories,Office Furnishings,0.59
450,Avery 491,Bryan Davis,53156,56.44,4.13,0.99,Northwest Territories,Labels,0.39
451,Fellowes Black Plastic Comb Bindings,Anthony Johnson,53511,-243.24,5.81,8.49,Northwest Territories,Binders and Binder Accessories,0.39
452,"Eldon Expressions� Desk Accessory, Wood Pencil Holder, Oak",Anthony Johnson,53511,-53.62,9.65,6.22,Northwest Territories,Office Furnishings,0.55
453,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Doug Bickford,53797,-213.32,58.14,36.61,Northwest Territories,Bookcases,0.61
454,T18,Carlos Daly,53990,1411.03,110.99,2.5,Northwest Territories,Telephones and Communication,0.57
455,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Don Miller,54083,258.01,279.81,23.19,Northwest Territories,Appliances,0.59
456,Honeywell Quietcare HEPA Air Cleaner,Don Jones,54274,328.00,78.65,13.99,Northwest Territories,Appliances,0.52
457,Staples Colored Bar Computer Paper,Chad Cunningham,54276,299.59,35.44,4.92,Northwest Territories,Paper,0.38
458,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Ralph Arnett,54528,-85.91,11.66,8.99,Northwest Territories,Pens & Art Supplies,0.59
459,Staples Battery-Operated Desktop Pencil Sharpener,Ralph Arnett,54528,-6.38,10.48,2.89,Northwest Territories,Pens & Art Supplies,0.6
460,Eldon� 200 Class� Desk Accessories,Nicole Hansen,54567,-61.59,6.28,5.41,Northwest Territories,Office Furnishings,0.53
461,"Memorex 80 Minute CD-R, 30/Pack",Fred Wasserman,54628,115.54,22.98,1.99,Northwest Territories,Computer Peripherals,0.46
462,"Global Leather and Oak Executive Chair, Black",Bryan Mills,55298,-165.60,300.98,64.73,Northwest Territories,Chairs & Chairmats,0.56
463,"Dual Level, Single-Width Filing Carts",Ralph Arnett,55363,542.16,155.06,7.07,Northwest Territories,Storage & Organization,0.59
464,"Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum",Doug Bickford,55366,-204.65,55.94,6.55,Northwest Territories,Computer Peripherals,0.68
465,"Wilson Jones 1"" Hanging DublLock� Ring Binders",Eugene Barchas,55715,16.65,5.28,2.99,Northwest Territories,Binders and Binder Accessories,0.37
466,"Master Giant Foot� Doorstop, Safety Yellow",Brad Eason,55875,39.29,7.59,4,Northwest Territories,Office Furnishings,0.42
467,"Perma STOR-ALL� Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Brad Eason,55875,-104.96,5.98,4.69,Northwest Territories,Storage & Organization,0.68
468,Epson DFX-8500 Dot Matrix Printer,Dorothy Wardle,56453,-5572.39,2550.14,29.7,Northwest Territories,Office Machines,0.57
469,Xerox 194,Ralph Knight,57127,171.82,55.48,14.3,Northwest Territories,Paper,0.37
470,SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,Sylvia Foulston,57344,-71.03,28.99,8.59,Northwest Territories,Telephones and Communication,0.56
471,Avery 493,Neola Schneider,57509,101.13,4.91,0.5,Northwest Territories,Labels,0.36
472,"Bevis Round Bullnose 29"" High Table Top",Neola Schneider,57509,-202.58,259.71,66.67,Northwest Territories,Tables,0.61
473,GBC Recycled Regency Composition Covers,Grant Carroll,57600,584.15,59.78,10.29,Northwest Territories,Binders and Binder Accessories,0.39
474,Avery 506,Grant Carroll,57600,85.81,4.13,0.5,Prince Edward Island,Labels,0.39
475,Xerox 197,Grant Carroll,57600,-8.42,30.98,17.08,Prince Edward Island,Paper,0.4
476,"Eldon� Expressions� Wood Desk Accessories, Oak",Julia West,58055,-56.45,7.38,5.21,Prince Edward Island,Office Furnishings,0.56
477,Xerox 1935,Muhammed MacIntyre,58144,257.32,26.38,5.86,Prince Edward Island,Paper,0.39
478,Peel & Stick Add-On Corner Pockets,Susan Vittorini,58150,-119.62,2.16,6.05,Prince Edward Island,Binders and Binder Accessories,0.37
479,Eureka The Boss� Cordless Rechargeable Stick Vac,Sylvia Foulston,58340,278.12,50.98,13.66,Prince Edward Island,Appliances,0.58
480,Eldon� Wave Desk Accessories,Doug Bickford,58368,-4.43,2.08,5.33,Prince Edward Island,Office Furnishings,0.43
481,Xerox 1905,Doug Bickford,58368,-206.46,6.48,9.54,Prince Edward Island,Paper,0.37
482,Fellowes Bankers Box� Staxonsteel� Drawer File/Stacking System,Doug Bickford,58368,-76.11,64.98,6.88,Prince Edward Island,Storage & Organization,0.73
483,"Executive Impressions 13"" Clairmont Wall Clock",Dorothy Badders,58434,268.32,19.23,6.15,Prince Edward Island,Office Furnishings,0.44
484,"Global Leather and Oak Executive Chair, Black",Henry Goldwyn,58626,673.77,300.98,64.73,Prince Edward Island,Chairs & Chairmats,0.56
485,Global Troy� Executive Leather Low-Back Tilter,Henry Goldwyn,58626,2608.72,500.98,26,Prince Edward Island,Chairs & Chairmats,0.6
486,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",Henry Goldwyn,58626,171.59,45.19,1.99,Prince Edward Island,Computer Peripherals,0.55
487,Staples SlimLine Pencil Sharpener,Grant Carroll,58688,-41.87,11.97,5.81,Prince Edward Island,Pens & Art Supplies,0.6
488,Presstex Flexible Ring Binders,Chad Cunningham,59045,32.87,4.55,1.49,Prince Edward Island,Binders and Binder Accessories,0.35
489,"Memorex 4.7GB DVD+RW, 3/Pack",Beth Thompson,59047,19.20,28.48,1.99,Prince Edward Island,Computer Peripherals,0.4
490,Eldon Image Series Black Desk Accessories,Beth Thompson,59047,-93.93,4.14,6.6,Prince Edward Island,Office Furnishings,0.49
491,Avery 485,Andrew Gjertsen,59202,21.92,12.53,0.5,Prince Edward Island,Labels,0.38
492,"Dixon My First Ticonderoga Pencil, #2",Andrew Gjertsen,59202,7.45,5.85,2.27,Prince Edward Island,Pens & Art Supplies,0.56
493,Global Adaptabilities� Conference Tables,Sylvia Foulston,59207,-945.56,280.98,81.98,Prince Edward Island,Tables,0.78
494,Kensington 7 Outlet MasterPiece Power Center,Michelle Lonsdale,59234,2109.21,177.98,0.99,Prince Edward Island,Appliances,0.56
495,"Global Deluxe Stacking Chair, Gray",Michelle Lonsdale,59234,11.46,50.98,14.19,Prince Edward Island,Chairs & Chairmats,0.56
496,Xerox 1885,Cari Schnelling,59395,367.12,48.04,7.23,Prince Edward Island,Paper,0.37
497,Avery 479,Henry Goldwyn,59558,37.73,2.61,0.5,Prince Edward Island,Labels,0.39
498,"AT&T Black Trimline Phone, Model 210",Edward Hooks,59585,-110.93,15.99,9.4,Prince Edward Island,Office Machines,0.49
499,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Brendan Dodson,59651,-196.06,8.04,8.94,Prince Edward Island,Binders and Binder Accessories,0.4
500,Eldon Pizzaz� Desk Accessories,Brendan Dodson,59651,-52.92,2.23,4.57,Prince Edward Island,Office Furnishings,0.41
501,GBC Binding covers,Harold Engle,645,89.45,12.95,4.98,Prince Edward Island,Binders and Binder Accessories,0.4
502,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Roy French,769,4.15,115.99,56.14,Prince Edward Island,Office Machines,0.4
503,Talkabout T8367,Helen Abelman,773,324.93,65.99,8.99,Prince Edward Island,Telephones and Communication,0.56
504,Logitech Access Keyboard,Guy Armstrong,1187,20.21,15.98,4,Prince Edward Island,Computer Peripherals,0.37
505,"Fellowes Strictly Business� Drawer File, Letter/Legal Size",Jennifer Braxton,2339,-120.45,140.85,19.99,Prince Edward Island,Storage & Organization,0.73
506,Newell 336,Giulietta Baptist,3521,28.71,4.28,0.94,Prince Edward Island,Pens & Art Supplies,0.56
507,"Conquest� 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Jack Lebron,4007,112.36,56.96,13.22,Prince Edward Island,Appliances,0.56
508,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Jack Lebron,4007,-232.24,279.48,35,Prince Edward Island,Storage & Organization,0.8
509,GBC DocuBind P100 Manual Binding Machine,Erica Bern,4416,2665.40,165.98,19.99,Prince Edward Island,Binders and Binder Accessories,0.4
510,Avery 497,Erica Bern,4454,21.42,3.08,0.5,Prince Edward Island,Labels,0.37
511,SAFCO Folding Chair Trolley,Helen Abelman,5153,1467.82,128.24,12.65,Prince Edward Island,Chairs & Chairmats,
512,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Guy Armstrong,5446,44.10,10.98,4.8,Prince Edward Island,Envelopes,0.36
513,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Helen Abelman,8131,191.29,29.89,1.99,Prince Edward Island,Computer Peripherals,0.5
514,Keytronic Designer 104- Key Black Keyboard,Christopher Schild,8994,-580.32,40.48,19.99,Prince Edward Island,Computer Peripherals,0.77
515,Accessory31,Roy French,9027,458.98,35.99,0.99,Prince Edward Island,Telephones and Communication,0.35
516,Avanti 4.4 Cu. Ft. Refrigerator,Roy French,9216,-86.68,180.98,55.24,Prince Edward Island,Appliances,0.57
517,Bush Mission Pointe Library,Jennifer Braxton,9537,-382.38,150.98,66.27,Prince Edward Island,Bookcases,0.65
518,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Jennifer Braxton,9537,-149.09,3.81,5.44,Prince Edward Island,Binders and Binder Accessories,0.36
519,Ibico Covers for Plastic or Wire Binding Elements,Joy Smith,9574,-68.98,11.5,7.19,Prince Edward Island,Binders and Binder Accessories,0.4
520,Boston KS Multi-Size Manual Pencil Sharpener,Evan Minnotte,10435,-14.31,22.99,8.99,Prince Edward Island,Pens & Art Supplies,0.57
521,"Hunt BOSTON� Vista� Battery-Operated Pencil Sharpener, Black",Evan Minnotte,10435,-162.24,11.66,7.95,Prince Edward Island,Pens & Art Supplies,0.58
522,Martin-Yale Premier Letter Opener,Jenna Caffey,10851,-175.13,12.88,4.59,Prince Edward Island,"Scissors, Rulers and Trimmers",0.82
523,Recycled Premium Regency Composition Covers,Harold Engle,10852,-27.26,15.28,10.91,Prince Edward Island,Binders and Binder Accessories,0.36
524,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Harold Engle,10852,3030.16,300.98,54.92,Prince Edward Island,Bookcases,0.55
525,i1000,Harold Engle,11269,354.96,65.99,5.99,Prince Edward Island,Telephones and Communication,0.58
526,Avery 493,Harold Engle,11269,112.35,4.91,0.5,Prince Edward Island,Labels,0.36
527,Fellowes Super Stor/Drawer�,Harold Engle,11269,-19.32,27.75,19.99,Prince Edward Island,Storage & Organization,0.67
528,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Hilary Holden,11362,569.57,110.98,13.99,Prince Edward Island,Office Furnishings,0.69
529,*Staples* Letter Opener,Hilary Holden,11362,-119.66,2.18,5,Prince Edward Island,"Scissors, Rulers and Trimmers",0.81
530,Canon PC1060 Personal Laser Copier,Hilary Holden,11362,-690.21,699.99,24.49,Prince Edward Island,Copiers and Fax,0.41
531,LX 677,Hilary Holden,11362,424.14,110.99,8.99,Prince Edward Island,Telephones and Communication,0.57
532,Avery Hi-Liter� Fluorescent Desk Style Markers,Christopher Schild,11968,26.09,3.38,0.85,Prince Edward Island,Pens & Art Supplies,0.48
533,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Harold Engle,12293,119.64,8.74,1.39,Prince Edward Island,Envelopes,0.38
534,Acco Suede Grain Vinyl Round Ring Binder,Greg Guthrie,12773,-4.61,2.78,1.49,Prince Edward Island,Binders and Binder Accessories,0.39
535,Eldon Image Series Black Desk Accessories,Greg Guthrie,12773,-49.60,4.14,6.6,Prince Edward Island,Office Furnishings,0.49
536,Xerox 213,Greg Guthrie,12773,-77.18,6.48,7.86,Prince Edward Island,Paper,0.37
537,Newell 342,Greg Guthrie,12773,-50.88,3.28,3.97,Prince Edward Island,Pens & Art Supplies,0.56
538,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",Guy Armstrong,12934,186.64,9.78,1.39,Prince Edward Island,Envelopes,0.39
539,Newell 337,Guy Armstrong,12934,-66.35,3.28,3.97,Prince Edward Island,Pens & Art Supplies,0.56
540,GBC Binding covers,Joy Smith,13120,82.59,12.95,4.98,Prince Edward Island,Binders and Binder Accessories,0.4
541,GBC Standard Therm-A-Bind Covers,Joy Smith,13120,-17.37,24.92,12.98,Prince Edward Island,Binders and Binder Accessories,0.39
542,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",Erica Bern,13604,1166.40,83.1,6.13,Prince Edward Island,Computer Peripherals,0.45
543,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Erica Bern,13604,-1396.22,90.98,56.2,Prince Edward Island,Office Furnishings,0.74
544,Xerox 1985,Dan Reichenbach,13927,-21.41,6.48,5.16,Prince Edward Island,Paper,0.37
545,Zoom V.92 V.44 PCI Internal Controllerless FaxModem,Erica Bern,15044,167.37,39.99,10.25,Prince Edward Island,Computer Peripherals,0.55
546,"Global Leather and Oak Executive Chair, Black",Guy Armstrong,15139,636.20,300.98,64.73,Prince Edward Island,Chairs & Chairmats,0.56
547,"Tennsco Lockers, Sand",Guy Armstrong,15139,-1163.21,20.98,45,Prince Edward Island,Storage & Organization,0.61
548,Xerox 1920,Evan Minnotte,15463,-193.48,5.98,7.5,Prince Edward Island,Paper,0.4
549,Xerox 1928,Joy Smith,15618,-34.98,5.28,6.26,Prince Edward Island,Paper,0.4
550,Xerox 1939,Joy Smith,15618,26.27,18.97,9.54,Prince Edward Island,Paper,0.37
551,StarTAC 7760,Joy Smith,15618,-11.40,65.99,3.99,Prince Edward Island,Telephones and Communication,0.59
552,Magna Visual Magnetic Picture Hangers,Paul Gonzalez,16100,-115.54,4.82,5.72,Prince Edward Island,Office Furnishings,0.47
553,M3682,Filia McAdams,16320,176.87,125.99,8.08,Prince Edward Island,Telephones and Communication,0.57
554,Xerox 1978,Joy Smith,16419,-103.65,5.78,5.67,Prince Edward Island,Paper,0.36
555,"Sauder Forest Hills Library, Woodland Oak Finish",Greg Guthrie,17090,-443.78,140.98,36.09,Prince Edward Island,Bookcases,0.77
556,"Global High-Back Leather Tilter, Burgundy",Greg Guthrie,17090,-1086.43,122.99,70.2,Prince Edward Island,Chairs & Chairmats,0.74
557,"Wirebound Message Book, 4 per Page",Joy Smith,17315,64.01,5.43,0.95,Prince Edward Island,Paper,0.36
558,"Memorex 4.7GB DVD+RW, 3/Pack",Joy Smith,17376,425.08,28.48,1.99,Prince Edward Island,Computer Peripherals,0.4
559,Hoover WindTunnel� Plus Canister Vacuum,Greg Guthrie,18210,2437.17,363.25,19.99,Prince Edward Island,Appliances,0.57
560,Newell 335,Greg Guthrie,18210,12.58,2.88,0.7,Prince Edward Island,Pens & Art Supplies,0.56
561,Zoom V.92 USB External Faxmodem,Jack Lebron,18273,-3.68,49.99,19.99,Prince Edward Island,Computer Peripherals,0.41
562,Telescoping Adjustable Floor Lamp,Joy Smith,18788,-19.33,19.99,11.17,Prince Edward Island,Office Furnishings,0.6
563,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Evan Minnotte,19042,54.90,40.98,7.47,Prince Edward Island,Binders and Binder Accessories,0.37
564,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Chuck Magee,19073,20.08,10.64,5.16,Prince Edward Island,Office Furnishings,0.57
565,Prang Drawing Pencil Set,Chuck Magee,19073,5.81,2.78,1.34,Prince Edward Island,Pens & Art Supplies,0.45
566,Xerox 1992,Filia McAdams,19365,-43.36,5.98,5.2,Prince Edward Island,Paper,0.36
567,TI 36X Solar Scientific Calculator,Jack Lebron,19617,270.69,23.99,6.3,Prince Edward Island,Office Machines,0.38
568,V 3600 Series,Jack Lebron,19617,-296.37,65.99,8.99,Prince Edward Island,Telephones and Communication,0.58
569,Sharp AL-1530CS Digital Copier,Jack Lebron,20033,-1011.32,499.99,24.49,Prince Edward Island,Copiers and Fax,0.36
570,Hon 4-Shelf Metal Bookcases,Harold Engle,21223,-144.43,100.98,26.22,Prince Edward Island,Bookcases,0.6
571,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Harold Engle,21223,122.41,51.65,18.45,Prince Edward Island,Office Furnishings,0.65
572,Lock-Up Easel 'Spel-Binder',Jack Lebron,21378,391.60,28.53,1.49,Prince Edward Island,Binders and Binder Accessories,0.38
573,U.S. Robotics 56K Internet Call Modem,Jack Lebron,21378,26.94,99.99,19.99,Prince Edward Island,Computer Peripherals,0.5
574,Boston 1730 StandUp Electric Pencil Sharpener,Frank Atkinson,21542,-27.34,21.38,8.99,Prince Edward Island,Pens & Art Supplies,0.59
575,Bretford CR4500 Series Slim Rectangular Table,Frank Atkinson,21542,715.18,348.21,84.84,Prince Edward Island,Tables,0.66
576,Euro Pro Shark Stick Mini Vacuum,Jack Lebron,22469,-678.63,60.98,49,Prince Edward Island,Appliances,0.59
577,Hon 5100 Series Wood Tables,Jack Lebron,22469,40.32,290.98,69,Prince Edward Island,Tables,0.67
578,Belkin ErgoBoard� Keyboard,Evan Minnotte,22656,-77.89,30.98,6.5,Prince Edward Island,Computer Peripherals,0.64
579,Riverleaf Stik-Withit� Designer Note Cubes�,Joy Smith,22695,161.13,10.06,2.06,Prince Edward Island,Paper,0.39
580,Coloredge Poster Frame,Dan Reichenbach,23076,122.21,14.2,5.3,Prince Edward Island,Office Furnishings,0.46
581,8860,Jack Lebron,24038,82.04,65.99,5.26,Prince Edward Island,Telephones and Communication,0.56
582,Xerox 1920,Frank Atkinson,24067,-79.35,5.98,7.5,Prince Edward Island,Paper,0.4
583,252,Frank Atkinson,24067,751.38,65.99,5.92,Prince Edward Island,Telephones and Communication,0.55
584,Sharp 1540cs Digital Laser Copier,Erica Bern,24388,-704.66,549.99,49,Prince Edward Island,Copiers and Fax,0.35
585,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Jack Lebron,24451,-564.74,68.81,60,Prince Edward Island,Appliances,0.41
586,Wilson Jones Impact Binders,Filia McAdams,24806,-57.99,5.18,5.74,Prince Edward Island,Binders and Binder Accessories,0.36
587,GBC DocuBind 200 Manual Binding Machine,Jack Lebron,24965,580.15,420.98,19.99,Prince Edward Island,Binders and Binder Accessories,0.35
588,"Deflect-o SuperTray� Unbreakable Stackable Tray, Letter, Black",Jack Lebron,24965,330.63,29.18,8.55,Prince Edward Island,Office Furnishings,0.42
589,Sanford Liquid Accent Highlighters,Giulietta Baptist,25154,13.84,6.68,1.5,Prince Edward Island,Pens & Art Supplies,0.48
590,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,Joy Smith,25315,3506.24,225.04,11.79,Prince Edward Island,Appliances,0.42
591,SANFORD Liquid Accent� Tank-Style Highlighters,Joy Smith,25315,4.34,2.84,0.93,Prince Edward Island,Pens & Art Supplies,0.54
592,Hon iLevel� Computer Training Table,Joy Smith,25315,-1048.25,31.76,45.51,Prince Edward Island,Tables,0.65
593,"Eldon� 200 Class� Desk Accessories, Burgundy",Greg Guthrie,25376,-31.83,6.28,5.29,Prince Edward Island,Office Furnishings,0.43
594,"80 Minute CD-R Spindle, 100/Pack - Staples",Carlos Soltero,26240,439.77,39.48,1.99,Prince Edward Island,Computer Peripherals,0.54
595,3M Hangers With Command Adhesive,Carlos Soltero,26240,12.00,3.7,1.61,Prince Edward Island,Office Furnishings,0.44
596,X-Rack� File for Hanging Folders,Harold Engle,26791,-48.20,11.29,5.03,Prince Edward Island,Storage & Organization,0.59
597,688,Erica Bern,28836,2342.21,195.99,4.2,Prince Edward Island,Telephones and Communication,0.6
598,Ibico EB-19 Dual Function Manual Binding System,Erica Bern,28836,170.08,172.99,19.99,Prince Edward Island,Binders and Binder Accessories,0.39
599,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Hilary Holden,28995,73.19,30.98,5.76,Prince Edward Island,Paper,0.4
600,Southworth 25% Cotton Premium Laser Paper and Envelopes,Hilary Holden,28995,80.92,19.98,8.68,Prince Edward Island,Paper,0.37
601,Timeport L7089,Jack Lebron,29121,575.33,125.99,7.69,Prince Edward Island,Telephones and Communication,0.58
602,Safco Contoured Stacking Chairs,Filia McAdams,29319,1151.69,238.4,24.49,Prince Edward Island,Chairs & Chairmats,
603,Canon PC-428 Personal Copier,Filia McAdams,29319,983.55,199.99,24.49,Prince Edward Island,Copiers and Fax,0.46
604,Staples Standard Envelopes,Greg Guthrie,29382,78.96,5.68,1.39,Prince Edward Island,Envelopes,0.38
605,12-1/2 Diameter Round Wall Clock,Greg Guthrie,29382,35.09,19.98,10.49,Prince Edward Island,Office Furnishings,0.49
606,Lexmark Z55se Color Inkjet Printer,Harold Engle,29445,415.55,90.97,28,Prince Edward Island,Office Machines,0.38
607,Binder Clips by OIC,Philip Brown,29762,0.78,1.48,0.7,Prince Edward Island,Rubber Bands,0.37
608,Avanti 4.4 Cu. Ft. Refrigerator,Helen Abelman,30048,433.63,180.98,55.24,Prince Edward Island,Appliances,0.57
609,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Hilary Holden,30243,650.56,60.22,3.5,Prince Edward Island,Appliances,0.57
610,Canon PC-428 Personal Copier,Hilary Holden,30243,340.88,199.99,24.49,Prince Edward Island,Copiers and Fax,0.46
611,Aluminum Document Frame,Christopher Schild,30372,-7.39,12.22,2.85,Prince Edward Island,Office Furnishings,0.55
