4031,"Iceberg OfficeWorks 42"" Round Tables",Sally Hughsby,29572,126.28,150.98,16.01,Ontario,Tables,0.7
4032,"Dixon Ticonderoga� Erasable Colored Pencil Set, 12-Color",Odella Nelson,29889,23.87,5.98,1.67,Ontario,Pens & Art Supplies,0.51
4033,DAX Wood Document Frame.,Matt Connell,29894,21.08,13.73,6.85,Ontario,Office Furnishings,0.54
4034,Xerox 1898,Matt Connell,29894,-162.54,6.68,6.92,Ontario,Paper,0.37
4035,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Guy Phonely,29985,-18.26,8.04,8.94,Ontario,Binders and Binder Accessories,0.4
4036,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Alejandro Grove,30054,-9.18,9.38,4.93,Ontario,Office Furnishings,0.57
4037,600 Series Non-Flip,Lindsay Shagiari,30208,356.35,45.99,4.99,Ontario,Telephones and Communication,0.57
4038,Xerox 1961,Denny Blanton,30369,-55.77,4.98,7.54,Ontario,Paper,0.38
4039,Acme� Elite Stainless Steel Scissors,Denny Blanton,30369,-1.23,8.34,2.64,Ontario,"Scissors, Rulers and Trimmers",0.59
4040,Fellowes Mighty 8 Compact Surge Protector,Harold Ryan,30726,140.57,20.27,3.99,Ontario,Appliances,0.57
4041,Fellowes 8 Outlet Superior Workstation Surge Protector,Kean Nguyen,30727,302.86,41.71,4.5,Ontario,Appliances,0.56
4042,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Xylona Price,30915,-17.75,2.98,2.03,Ontario,Pens & Art Supplies,0.57
4043,M70,Xylona Price,30915,561.13,125.99,8.99,Ontario,Telephones and Communication,0.59
4044,Ibico EB-19 Dual Function Manual Binding System,Sean O'Donnell,31072,4.56,172.99,19.99,Ontario,Binders and Binder Accessories,0.39
4045,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Arthur Prichep,31073,843.12,46.94,6.77,Ontario,Office Furnishings,0.44
4046,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Arthur Prichep,31073,-618.95,167.27,35,Ontario,Storage & Organization,0.85
4047,Hon iLevel� Computer Training Table,Arthur Prichep,31138,-1756.44,31.76,45.51,Ontario,Tables,0.65
4048,Bell Sonecor JB700 Caller ID,Sally Hughsby,31173,-84.14,7.99,5.03,Ontario,Telephones and Communication,0.6
4049,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Laura Armstrong,31812,25.19,40.99,19.99,Ontario,Paper,0.36
4050,Bagged Rubber Bands,Laura Armstrong,31812,-17.34,1.26,0.7,Ontario,Rubber Bands,0.81
4051,Logitech Internet Navigator Keyboard,Jim Kriz,32002,-73.77,30.98,6.5,Ontario,Computer Peripherals,0.79
4052,9-3/4 Diameter Round Wall Clock,Jim Kriz,32002,23.16,13.79,8.78,Ontario,Office Furnishings,0.43
4053,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Lena Radford,32323,-31.43,8.46,3.62,Ontario,Computer Peripherals,0.61
4054,Xerox 1991,Lena Radford,32323,-21.13,22.84,8.18,Ontario,Paper,0.39
4055,Bell Sonecor JB700 Caller ID,Lena Radford,32323,-118.48,7.99,5.03,Ontario,Telephones and Communication,0.6
4056,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Ryan Akin,32454,-29.59,6.81,5.48,Ontario,Binders and Binder Accessories,0.37
4057,Acco Suede Grain Vinyl Round Ring Binder,Robert Marley,32516,-0.24,2.78,1.49,Ontario,Binders and Binder Accessories,0.39
4058,Staples #10 Colored Envelopes,Robert Marley,32516,6.44,7.78,2.5,Ontario,Envelopes,0.38
4059,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Xylona Price,32608,312.52,70.97,3.5,Ontario,Appliances,0.59
4060,Eldon Expressions Mahogany Wood Desk Collection,Vivek Grady,33510,-96.95,6.24,5.22,Ontario,Office Furnishings,0.6
4061,Xerox 1893,Vivek Grady,33510,13.21,40.99,17.48,Ontario,Paper,0.36
4062,Advantus Panel Wall Certificate Holder - 8.5x11,John Lucas,33541,16.14,12.2,6.02,Ontario,Office Furnishings,0.43
4063,"Iceberg OfficeWorks 42"" Round Tables",Vivek Grady,33573,111.05,150.98,16.01,Ontario,Tables,0.7
4064,Okidata ML520 Series Dot Matrix Printers,Scott Cohen,34371,1886.66,510.14,14.7,Ontario,Office Machines,0.56
4065,Fellowes Command Center 5-outlet power strip,Karen Daniels,34530,493.03,67.84,0.99,Ontario,Appliances,0.58
4066,"Maxell Pro 80 Minute CD-R, 10/Pack",Karen Daniels,34530,168.04,17.48,1.99,Ontario,Computer Peripherals,0.45
4067,"Iceberg OfficeWorks 42"" Round Tables",Karen Daniels,34530,-364.87,150.98,16.01,Ontario,Tables,0.7
4068,Maxell 4.7GB DVD-R,John Lucas,34562,57.82,28.38,1.99,Ontario,Computer Peripherals,0.51
4069,Computer Printout Paper with Letter-Trim Perforations,John Lucas,34562,22.77,18.97,9.03,Ontario,Paper,0.37
4070,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Liz Willingham,35430,608.74,110.98,13.99,Ontario,Office Furnishings,0.69
4071,SANFORD Liquid Accent� Tank-Style Highlighters,Liz Willingham,35430,9.50,2.84,0.93,Ontario,Pens & Art Supplies,0.54
4072,5180,Liz Willingham,35430,173.93,65.99,8.99,Ontario,Telephones and Communication,0.56
4073,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Cathy Prescott,35588,-694.90,58.14,36.61,Ontario,Bookcases,0.61
4074,Gyration Ultra Cordless Optical Suite,Steve Nguyen,35712,1174.02,100.97,7.18,Ontario,Computer Peripherals,0.46
4075,Xerox 1963,Steve Nguyen,35712,-122.21,5.28,8.16,Ontario,Paper,0.4
4076,"Belkin 107-key enhanced keyboard, USB/PS/2 interface",Lindsay Shagiari,36130,-113.80,17.98,4,Ontario,Computer Peripherals,0.79
4077,Xerox 1998,Sean O'Donnell,36416,-98.53,6.48,5.82,Ontario,Paper,0.37
4078,"Sanford Colorific Colored Pencils, 12/Box",Sean O'Donnell,36416,6.93,2.88,1.01,Ontario,Pens & Art Supplies,0.55
4079,Avery Hole Reinforcements,Robert Marley,36418,-124.84,6.23,6.97,Ontario,Binders and Binder Accessories,0.36
4080,Belkin Premiere Surge Master II 8-outlet surge protector,Katherine Nockton,36517,218.97,48.58,3.99,Ontario,Appliances,0.56
4081,"Fellowes Basic 104-Key Keyboard, Platinum",Katherine Nockton,36517,-63.78,20.95,4,Ontario,Computer Peripherals,0.6
4082,KI Conference Tables,Sam Zeldin,36705,54.23,70.89,89.3,Ontario,Tables,0.72
4083,Xerox 1959,Harold Ryan,36833,-73.33,6.68,7.3,Ontario,Paper,0.37
4084,Avery 494,Xylona Price,36896,10.58,2.61,0.5,Ontario,Labels,0.39
4085,"Executive Impressions 13"" Chairman Wall Clock",Xylona Price,36896,69.31,25.38,8.99,Ontario,Office Furnishings,0.5
4086,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Xylona Price,36896,-546.98,167.27,35,Ontario,Storage & Organization,0.85
4087,Anderson Hickey Conga Table Tops & Accessories,Lena Radford,37123,11.65,15.23,27.75,Ontario,Tables,0.76
4088,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Jas O'Carroll,37572,2.42,5.34,2.99,Ontario,Binders and Binder Accessories,0.38
4089,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty� Dirt Cup,Alejandro Grove,37669,2485.54,232.58,19.99,Ontario,Appliances,0.59
4090,Quality Park Security Envelopes,Alejandro Grove,37669,402.37,26.17,1.39,Ontario,Envelopes,0.38
4091,Eldon Jumbo ProFile� Portable File Boxes Graphite/Black,Alejandro Grove,37669,-30.63,15.31,8.78,Ontario,Storage & Organization,0.57
4092,Hanging Personal Folder File,Mick Hernandez,38117,-128.89,15.7,11.25,Ontario,Storage & Organization,0.6
4093,Xerox 1922,Ben Ferrer,38210,-49.53,4.98,7.44,Ontario,Paper,0.36
4094,Hon Olson Stacker Stools,Todd Sumrall,38274,0.98,140.81,24.49,Ontario,Chairs & Chairmats,0.57
4095,"Trav-L-File Heavy-Duty Shuttle II, Black",Todd Sumrall,38274,23.70,43.57,16.36,Ontario,Storage & Organization,0.55
4096,Accessory2,Todd Sumrall,38274,-33.79,55.99,1.25,Ontario,Telephones and Communication,0.55
4097,"Adams ""While You Were Out"" Message Pads",Sean O'Donnell,38370,43.05,3.14,1.14,Ontario,Paper,0.4
4098,"Master Giant Foot� Doorstop, Safety Yellow",Laura Armstrong,38405,14.77,7.59,4,Ontario,Office Furnishings,0.42
4099,Xerox 1983,Jane Waco,38466,-43.26,5.98,5.46,Ontario,Paper,0.36
4100,Avery 498,Jane Waco,38466,46.46,2.89,0.5,Ontario,Labels,0.38
4101,Xerox 210,Jane Waco,38466,-53.99,6.48,7.37,Ontario,Paper,0.37
4102,Xerox 1894,Guy Phonely,38501,-29.07,6.48,6.22,Ontario,Paper,0.37
4103,Newell 338,Pamela Coakley,38532,16.51,2.94,0.7,Ontario,Pens & Art Supplies,0.58
4104,Microsoft Multimedia Keyboard,Vivek Grady,38564,-53.40,30.97,4,Ontario,Computer Peripherals,0.74
4105,Avery 506,Vivek Grady,38564,45.93,4.13,0.5,Ontario,Labels,0.39
4106,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Ben Ferrer,38915,-83.65,7.77,9.23,Ontario,Appliances,0.58
4107,"Master Giant Foot� Doorstop, Safety Yellow",Ben Ferrer,38915,24.39,7.59,4,Ontario,Office Furnishings,0.42
4108,DAX Clear Channel Poster Frame,Chris Selesnick,38947,4.91,14.58,7.4,Ontario,Office Furnishings,0.48
4109,Newell 337,Matt Connell,39078,-27.72,3.28,3.97,Ontario,Pens & Art Supplies,0.56
4110,Hayes Optima 56K V.90 Internal Voice Modem,Matt Connell,39078,-267.63,256.99,11.25,Ontario,Computer Peripherals,0.51
4111,Xerox 23,Matt Connell,39078,-33.67,6.48,5.14,Ontario,Paper,0.37
4112,Staples Colored Interoffice Envelopes,Jim Kriz,39141,-163.53,30.98,19.51,Ontario,Envelopes,0.36
4113,Electrix Fluorescent Magnifier Lamps & Weighted Base,Jim Kriz,39141,554.77,49.34,10.25,Ontario,Office Furnishings,0.57
4114,"Wilson Jones Hanging View Binder, White, 1""",Stephanie Ulpright,39460,-71.60,7.1,6.05,Ontario,Binders and Binder Accessories,0.39
4115,i2000,Stephanie Ulpright,39460,251.20,125.99,2.5,Ontario,Telephones and Communication,0.6
4116,"6"" Cubicle Wall Clock, Black",Alejandro Grove,39904,-144.56,8.09,7.96,Ontario,Office Furnishings,0.49
4117,5165,Chris Selesnick,39909,2547.30,175.99,4.99,Ontario,Telephones and Communication,0.59
4118,Xerox Blank Computer Paper,Sandra Flanagan,40100,333.18,19.98,5.77,Ontario,Paper,0.38
4119,"Howard Miller 16"" Diameter Gallery Wall Clock",Sally Hughsby,40224,404.29,63.94,14.48,Ontario,Office Furnishings,0.46
4120,StarTAC 7760,Jim Kriz,40422,517.82,65.99,3.99,Ontario,Telephones and Communication,0.59
4121,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Scott Cohen,40802,26.05,115.99,56.14,Ontario,Office Machines,0.4
4122,Hewlett-Packard 2600DN Business Color Inkjet Printer,Guy Phonely,40839,-100.47,119.99,56.14,Ontario,Office Machines,0.39
4123,Xerox 1951,Odella Nelson,40997,61.47,30.98,9.18,Ontario,Paper,0.4
4124,Boston KS Multi-Size Manual Pencil Sharpener,Odella Nelson,40997,18.27,22.99,8.99,Ontario,Pens & Art Supplies,0.57
4125,Pizazz� Global Quick File�,Odella Nelson,40997,-8.40,14.97,7.51,Ontario,Storage & Organization,0.57
4126,Bush Advantage Collection� Round Conference Table,Odella Nelson,40997,-513.79,212.6,110.2,Ontario,Tables,0.73
4127,Xerox 196,Ben Ferrer,41185,-12.83,5.78,7.96,Ontario,Paper,0.36
4128,Gyration Ultra Professional Cordless Optical Suite,Steve Nguyen,41253,-807.59,300.97,7.18,Ontario,Computer Peripherals,0.48
4129,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Harold Ryan,41378,446.26,180.98,30,Ontario,Chairs & Chairmats,0.69
4130,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Harold Ryan,41378,433.34,29.89,1.99,Ontario,Computer Peripherals,0.5
4131,"Bush Westfield Collection Bookcases, Fully Assembled",Matt Connell,41474,-6.80,100.98,35.84,Ontario,Bookcases,0.62
4132,"Imation Primaris 3.5"" 2HD Unformatted Diskettes, 10/Pack",Matt Connell,41474,-89.13,4.77,2.39,Ontario,Computer Peripherals,0.72
4133,Global Troy� Executive Leather Low-Back Tilter,Liz Willingham,41508,4822.42,500.98,26,Ontario,Chairs & Chairmats,0.6
4134,Xerox 1881,Kean Nguyen,41569,47.10,12.28,6.47,Ontario,Paper,0.38
4135,Boston 19500 Mighty Mite Electric Pencil Sharpener,Katherine Nockton,41571,-2.66,20.15,8.99,Ontario,Pens & Art Supplies,0.58
4136,GBC DocuBind TL300 Electric Binding System,Alejandro Grove,41728,9527.47,896.99,19.99,Ontario,Binders and Binder Accessories,0.38
4137,Hon Deluxe Fabric Upholstered Stacking Chairs,Alejandro Grove,41728,41.53,243.98,62.94,Ontario,Chairs & Chairmats,0.57
4138,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Katherine Nockton,41764,467.12,320.64,29.2,Ontario,Tables,0.66
4139,"TOPS Voice Message Log Book, Flash Format",Kean Nguyen,42082,-3.95,4.76,3.01,Ontario,Paper,0.36
4140,Logitech Internet Navigator Keyboard,Harold Ryan,42279,-55.78,30.98,6.5,Ontario,Computer Peripherals,0.79
4141,"Eldon Im�ge� Series Desk Accessories, Clear",Sam Zeldin,42308,-56.56,4.86,7.1,Ontario,Office Furnishings,0.42
4142,Newell 338,Jas O'Carroll,42375,24.34,2.94,0.7,Ontario,Pens & Art Supplies,0.58
4143,Plymouth Boxed Rubber Bands by Plymouth,Robert Marley,42851,-2.97,4.71,0.7,Ontario,Rubber Bands,0.8
4144,Accessory32,Robert Marley,42851,-22.90,55.99,1.25,Ontario,Telephones and Communication,0.35
4145,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Stephanie Ulpright,43585,374.19,55.48,6.79,Ontario,Paper,0.37
4146,SAFCO Folding Chair Trolley,Harold Ryan,43590,804.20,128.24,12.65,Ontario,Chairs & Chairmats,
4147,Newell 35,Mick Hernandez,43874,-161.21,3.28,5,Ontario,Pens & Art Supplies,0.56
4148,"Fellowes Internet Keyboard, Platinum",Tony Chapman,45059,-116.18,30.42,8.65,Ontario,Computer Peripherals,0.74
4149,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Robert Marley,45542,-50.96,7.64,5.83,Ontario,Paper,0.36
4150,Bevis 36 x 72 Conference Tables,Robert Marley,45542,-300.85,124.49,51.94,Ontario,Tables,0.63
4151,Ibico EB-19 Dual Function Manual Binding System,Jay Kimmel,45698,2307.57,172.99,19.99,Ontario,Binders and Binder Accessories,0.39
4152,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Jay Kimmel,45698,-5.68,7.28,4.23,Ontario,Paper,0.39
4153,EcoTones� Memo Sheets,Laura Armstrong,45987,37.25,4,1.3,Ontario,Paper,0.37
4154,"Howard Miller 16"" Diameter Gallery Wall Clock",Bill Overfelt,46052,878.21,63.94,14.48,Ontario,Office Furnishings,0.46
4155,"Seth Thomas 13 1/2"" Wall Clock",Bill Overfelt,46052,194.15,17.78,5.03,Ontario,Office Furnishings,0.54
4156,"Bevis Round Bullnose 29"" High Table Top",Herbert Flentye,46374,-627.64,259.71,66.67,Ontario,Tables,0.65
4157,"Deflect-o SuperTray� Unbreakable Stackable Tray, Letter, Black",Ryan Akin,46402,322.88,29.18,8.55,Ontario,Office Furnishings,0.42
4158,"Panasonic All Digital Answering System with Caller ID*, KX-TM150B",Ryan Akin,46402,166.37,66.99,13.99,Ontario,Telephones and Communication,0.6
4159,StarTAC 7797,Ryan Akin,46402,52.93,115.99,2.5,Ontario,Telephones and Communication,0.55
4160,T61,John Lucas,46404,507.33,45.99,2.5,Ontario,Telephones and Communication,0.56
4161,GBC DocuBind P100 Manual Binding Machine,Vivek Grady,46468,2745.87,165.98,19.99,Ontario,Binders and Binder Accessories,0.4
4162,"80 Minute CD-R Spindle, 100/Pack - Staples",Vivek Grady,46468,504.71,39.48,1.99,Ontario,Computer Peripherals,0.54
4163,Xerox 207,Vivek Grady,46468,-8.89,6.48,5.4,Ontario,Paper,0.37
4164,Boston 19500 Mighty Mite Electric Pencil Sharpener,Jane Waco,46497,-30.07,20.15,8.99,Ontario,Pens & Art Supplies,0.58
4165,GBC Linen Binding Covers,Xylona Price,47303,226.53,30.98,11.63,Ontario,Binders and Binder Accessories,0.37
4166,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Xylona Price,47303,12.64,7.64,1.39,Ontario,Envelopes,0.36
4167,Xerox 210,Xylona Price,47303,-143.58,6.48,7.37,Ontario,Paper,0.37
4168,"Fellowes Internet Keyboard, Platinum",Bill Overfelt,47492,-157.51,30.42,8.65,Ontario,Computer Peripherals,0.74
4169,Ames Color-File� Green Diamond Border X-ray Mailers,Steve Nguyen,47682,1620.23,83.98,5.01,Ontario,Envelopes,0.38
4170,"Quartet Alpha� White Chalk, 12/Pack",Steve Nguyen,48483,10.01,2.21,1,Ontario,Pens & Art Supplies,0.38
4171,Xerox 1982,John Lucas,48961,-143.66,22.84,16.87,Ontario,Paper,0.39
4172,Super Decoflex Portable Personal File,John Lucas,48961,-76.90,14.98,7.69,Ontario,Storage & Organization,0.57
4173,"Array� Parchment Paper, Assorted Colors",Laura Armstrong,49350,-331.63,7.28,11.15,Ontario,Paper,0.37
4174,XtraLife� ClearVue� Slant-D� Ring Binders by Cardinal,Harold Ryan,49505,-8.50,7.84,4.71,Ontario,Binders and Binder Accessories,0.35
4175,"Memorex Slim 80 Minute CD-R, 10/Pack",Harold Ryan,49505,85.83,9.78,1.99,Ontario,Computer Peripherals,0.43
4176,Staples 6 Outlet Surge,Lena Radford,49797,-4.75,11.97,4.98,Ontario,Appliances,0.58
4177,Xerox 217,Lena Radford,49797,-116.56,6.48,8.19,Ontario,Paper,0.37
4178,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Vivek Grady,50017,214.05,34.58,8.99,Ontario,Pens & Art Supplies,0.56
4179,Fellowes Officeware� Wire Shelving,Vivek Grady,50017,-794.94,89.83,35,Ontario,Storage & Organization,0.83
4180,"Eldon Expressions� Desk Accessory, Wood Photo Frame, Mahogany",Jas O'Carroll,50051,91.08,19.04,6.38,Ontario,Office Furnishings,0.56
4181,Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,John Castell,50083,5711.96,400.97,48.26,Ontario,Office Machines,0.36
4182,"Maxell Pro 80 Minute CD-R, 10/Pack",Bill Overfelt,50307,161.37,17.48,1.99,Ontario,Computer Peripherals,0.45
4183,Xerox 1940,Bill Overfelt,50307,647.25,54.96,10.75,Ontario,Paper,0.36
4184,Euro Pro Shark Stick Mini Vacuum,Jim Kriz,50663,-716.55,60.98,49,Ontario,Appliances,0.59
4185,"Memorex 80 Minute CD-R Spindle, 100/Pack",Sally Hughsby,50917,498.15,43.98,1.99,Ontario,Computer Peripherals,0.44
4186,CF 688,Sean O'Donnell,50981,1550.88,155.99,8.99,Ontario,Telephones and Communication,0.58
4187,"Eureka Sanitaire � Multi-Pro Heavy-Duty Upright, Disposable Bags",Sean O'Donnell,51140,-93.12,4.37,5.15,Ontario,Appliances,0.59
4188,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",Sean O'Donnell,51140,24.56,45.19,1.99,Ontario,Computer Peripherals,0.55
4189,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Sean O'Donnell,51140,352.38,136.98,24.49,Ontario,Office Furnishings,0.59
4190,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Nat Carroll,51205,88.88,12.97,1.49,Ontario,Binders and Binder Accessories,0.35
4191,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Nat Carroll,51205,16.65,39.98,9.83,Ontario,Envelopes,0.4
4192,3285,John Lucas,51237,1138.58,205.99,5.99,Ontario,Telephones and Communication,0.59
4193,"Quartet Alpha� White Chalk, 12/Pack",Stephanie Ulpright,51619,11.55,2.21,1,Ontario,Pens & Art Supplies,0.38
4194,Economy Rollaway Files,Stephanie Ulpright,51619,-77.09,165.2,19.99,Ontario,Storage & Organization,0.59
4195,Avery Binder Labels,Stephanie Ulpright,51619,-11.42,3.89,7.01,Ontario,Binders and Binder Accessories,0.37
4196,Hon 4700 Series Mobuis� Mid-Back Task Chairs with Adjustable Arms,Stephanie Ulpright,51619,1660.92,355.98,58.92,Ontario,Chairs & Chairmats,0.64
4197,Rubber Band Ball,Bill Overfelt,51713,-15.96,3.74,0.94,Ontario,Rubber Bands,0.83
4198,Avery 507,Alejandro Grove,52007,22.20,2.88,0.5,Ontario,Labels,0.39
4199,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Alejandro Grove,52007,-1331.55,550.98,45.7,Ontario,Tables,0.71
4200,6120,John Lucas,52164,364.23,65.99,8.8,Ontario,Telephones and Communication,0.58
4201,Staples 6 Outlet Surge,Jim Kriz,52512,-21.77,11.97,4.98,Ontario,Appliances,0.58
4202,Binder Posts,Jim Kriz,52512,-52.84,5.74,5.01,Ontario,Binders and Binder Accessories,0.39
4203,Advantus Push Pins,Cathy Prescott,52611,-5.14,2.18,1.38,Ontario,Rubber Bands,0.44
4204,Logitech Cordless Access Keyboard,Vivek Grady,52805,60.70,29.99,5.5,Ontario,Computer Peripherals,0.51
4205,"Companion Letter/Legal File, Black",Todd Sumrall,52833,-33.09,37.76,12.9,Ontario,Storage & Organization,0.57
4206,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Sarah Foster,52930,44.12,8.74,1.39,Ontario,Envelopes,0.38
4207,Xerox 1924,Sarah Foster,52930,-183.05,5.78,8.09,Ontario,Paper,0.36
4208,Accessory24,Sarah Foster,52930,140.81,55.99,3.3,Ontario,Telephones and Communication,0.59
4209,Accessory32,Sarah Foster,52930,972.90,55.99,1.25,Ontario,Telephones and Communication,0.35
4210,Vinyl Sectional Post Binders,Tony Chapman,53127,857.34,37.7,2.99,Ontario,Binders and Binder Accessories,0.35
4211,iDEN i95,Tony Chapman,53127,-137.95,65.99,19.99,Ontario,Telephones and Communication,0.59
4212,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Alejandro Grove,53349,2349.29,243.98,43.32,Ontario,Chairs & Chairmats,0.55
4213,Xerox 1932,Steve Nguyen,53476,150.72,35.44,5.09,Ontario,Paper,0.38
4214,4009� Highlighters by Sanford,Steve Nguyen,53476,19.42,3.98,0.7,Ontario,Pens & Art Supplies,0.52
4215,Newell 310,Steve Nguyen,53476,3.13,1.76,0.7,Ontario,Pens & Art Supplies,0.56
4216,Fellowes Staxonsteel� Drawer Files,Steve Nguyen,53476,1141.07,193.17,19.99,Ontario,Storage & Organization,0.71
4217,Binder Posts,Laura Armstrong,53671,-82.79,5.74,5.01,Ontario,Binders and Binder Accessories,0.39
4218,"Fellowes Strictly Business� Drawer File, Letter/Legal Size",Laura Armstrong,53671,693.26,140.85,19.99,Ontario,Storage & Organization,0.73
4219,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Laura Armstrong,53671,25.99,15.01,8.4,Ontario,Binders and Binder Accessories,0.39
4220,Bevis Rectangular Conference Tables,Laura Armstrong,53766,-574.56,145.98,46.2,Ontario,Tables,0.69
4221,Xerox 1894,Sandra Flanagan,53795,-93.06,6.48,6.22,Ontario,Paper,0.37
4222,688,Sandra Flanagan,53795,370.33,195.99,4.2,Ontario,Telephones and Communication,0.6
4223,Accessory41,Arthur Prichep,54209,170.46,35.99,5.99,Ontario,Telephones and Communication,0.38
4224,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Ryan Akin,54369,82.31,8.33,1.99,Ontario,Computer Peripherals,0.52
4225,"Hot File� 7-Pocket, Floor Stand",Nat Carroll,54850,587.64,178.47,19.99,Ontario,Storage & Organization,0.55
4226,StarTAC ST7762,Nat Carroll,54850,-249.33,125.99,8.08,Ontario,Telephones and Communication,0.57
4227,Acme� Design Stainless Steel Bent Scissors,Stephanie Ulpright,54950,-57.17,6.84,4.42,Ontario,"Scissors, Rulers and Trimmers",0.58
4228,Bush Advantage Collection� Racetrack Conference Table,Stephanie Ulpright,54950,-1025.19,424.21,110.2,Ontario,Tables,0.67
4229,Imation DVD-RAM discs,Katherine Nockton,55172,-120.97,35.41,1.99,Ontario,Computer Peripherals,0.43
4230,6340,Jane Waco,55235,730.51,85.99,2.79,Ontario,Telephones and Communication,0.58
4231,Eureka Disposable Bags for Sanitaire� Vibra Groomer I� Upright Vac,Sally Hughsby,55300,-185.17,4.06,6.89,Ontario,Appliances,0.6
4232,Avery 510,Sally Hughsby,55300,82.38,3.75,0.5,Ontario,Labels,0.37
4233,Dana Swing-Arm Lamps,Sally Hughsby,55300,-231.05,10.68,13.04,Ontario,Office Furnishings,0.6
