2861,Canon PC940 Copier,Chuck Sachs,21319,-1042.71,449.99,49,Nova Scotia,Copiers and Fax,0.38
2862,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Bobby Trafton,21344,171.07,41.32,8.66,Nova Scotia,Office Furnishings,0.76
2863,Newell 343,Mark Packer,21538,-1.18,2.94,0.96,Nova Scotia,Pens & Art Supplies,0.58
2864,Fuji Slim Jewel Case CD-R,Eric Barreto,21574,-37.20,2.12,1.99,Nova Scotia,Computer Peripherals,0.55
2865,Xerox 1905,Noel Staavos,22242,-279.93,6.48,9.54,Nova Scotia,Paper,0.37
2866,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Jay Fine,23078,-17.68,40.99,19.99,Nova Scotia,Paper,0.36
2867,"Hewlett-Packard Business Color Inkjet 3000 [N, DTN] Series Printers",Ann Blume,23271,-1748.34,808.49,55.3,Nova Scotia,Office Machines,0.4
2868,Xerox 1991,Alan Shonely,23428,234.68,22.84,8.18,Nova Scotia,Paper,0.39
2869,Eldon Expressions Mahogany Wood Desk Collection,Nora Paige,23619,-104.99,6.24,5.22,Nova Scotia,Office Furnishings,0.6
2870,252,Nora Paige,23619,644.81,65.99,5.92,Nova Scotia,Telephones and Communication,0.55
2871,Ibico Presentation Index for Binding Systems,Frank Atkinson,24067,-95.31,3.98,5.26,Nova Scotia,Binders and Binder Accessories,0.38
2872,Trimflex� Flexible Post Binders,Katrina Willman,25092,28.14,21.38,2.99,Nova Scotia,Binders and Binder Accessories,0.37
2873,Assorted Color Push Pins,Katrina Willman,25092,-2.82,1.81,0.75,Nova Scotia,Rubber Bands,0.52
2874,Newell 31,Stefania Perrino,25280,28.75,4.13,1.17,Nova Scotia,Pens & Art Supplies,0.57
2875,Xerox 188,George Zrebassa,25442,67.60,11.34,5.01,Nova Scotia,Paper,0.36
2876,"Fellowes Strictly Business� Drawer File, Letter/Legal Size",Hunter Lopez,25666,369.46,140.85,19.99,Nova Scotia,Storage & Organization,0.73
2877,Avery 487,Ann Blume,25669,15.42,3.69,0.5,Nova Scotia,Labels,0.38
2878,Tenex Antistatic Computer Chair Mats,Janet Martin,26276,1040.62,170.98,13.99,Nova Scotia,Office Furnishings,0.75
2879,Nu-Form 106-Key Ergonomic Keyboard w/ Touchpad,Noel Staavos,26912,55.87,53.98,5.5,Nova Scotia,Computer Peripherals,0.62
2880,Accessory35,Alyssa Tate,27137,-165.54,35.99,1.1,Nova Scotia,Telephones and Communication,0.55
2881,Letter or Legal Size Expandable Poly String Tie Envelopes,Karl Brown,27335,-100.60,2.66,6.35,Nova Scotia,Envelopes,0.36
2882,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Anthony Garverick,27430,278.60,105.98,13.99,Nova Scotia,Office Furnishings,0.65
2883,Xerox 1933,Aaron Hawkins,27559,79.34,12.28,4.86,Nova Scotia,Paper,0.38
2884,Tensor Computer Mounted Lamp,Mark Packer,29797,-337.98,14.89,13.56,Nova Scotia,Office Furnishings,0.58
2885,Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,Giulietta Dortch,30023,3256.81,400.97,48.26,Nova Scotia,Office Machines,0.36
2886,Honeywell Enviracaire� Portable Air Cleaner for up to 8 x 10 Room,Carlos Meador,31682,455.42,76.72,19.95,Nova Scotia,Appliances,0.54
2887,Avanti 1.7 Cu. Ft. Refrigerator,Damala Kotsonis,31845,807.29,100.98,15.66,Nova Scotia,Appliances,0.57
2888,Zoom V.92 V.44 PCI Internal Controllerless FaxModem,Dave Poirier,32389,-7.50,39.99,10.25,Nova Scotia,Computer Peripherals,0.55
2889,"Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Christy Brittain,32420,-168.72,5.02,5.14,Nova Scotia,Computer Peripherals,0.79
2890,Rogers� Profile Extra Capacity Storage Tub,Troy Staebel,33699,-114.20,16.74,7.04,Nova Scotia,Storage & Organization,0.81
2891,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Troy Staebel,33699,70.39,6.45,1.34,Nova Scotia,Paper,0.36
2892,Panasonic KX-P3200 Dot Matrix Printer,Bradley Drucker,33797,653.68,297.64,14.7,Nova Scotia,Office Machines,0.57
2893,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Bradley Drucker,33797,-449.04,12.99,14.37,Nova Scotia,Office Furnishings,0.73
2894,Holmes Odor Grabber,Bradley Drucker,33797,-22.37,14.42,6.75,Nova Scotia,Appliances,0.52
2895,Accessory39,Mark Haberlin,33958,-120.05,20.99,3.3,Nova Scotia,Telephones and Communication,0.81
2896,"BOSTON� Ranger� #55 Pencil Sharpener, Black",Mark Haberlin,33958,5.56,25.99,5.37,Nova Scotia,Pens & Art Supplies,0.56
2897,Iris Project Case,Anthony Garverick,36454,-36.06,7.98,6.5,Nova Scotia,Storage & Organization,0.59
2898,Xerox 1952,Brad Thomas,36609,-23.29,4.98,5.49,Nova Scotia,Paper,0.38
2899,Belkin 6 Outlet Metallic Surge Strip,Barry Franz,36800,-7.04,10.89,4.5,Nova Scotia,Appliances,0.59
2900,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Brad Thomas,37287,2.37,6.64,4.95,Nova Scotia,Office Furnishings,0.37
2901,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Mark Packer,37443,840.55,59.98,3.99,Nova Scotia,Appliances,0.57
2902,Avery 501,Eleni McCrary,37792,82.49,3.69,0.5,Nova Scotia,Labels,0.38
2903,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Eleni McCrary,37829,-84.69,8.74,8.29,Nova Scotia,Envelopes,0.38
2904,Zoom V.92 USB External Faxmodem,Ann Blume,38087,-76.89,49.99,19.99,Nova Scotia,Computer Peripherals,0.41
2905,Accessory25,Brendan Murry,38341,122.29,20.99,0.99,Nova Scotia,Telephones and Communication,0.57
2906,Tennsco Regal Shelving Units,Chuck Sachs,38599,-741.81,101.41,35,Nova Scotia,Storage & Organization,0.82
2907,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Troy Staebel,38721,-25.00,6.64,54.95,Nova Scotia,Office Furnishings,0.37
2908,Tyvek� Side-Opening Peel & Seel� Expanding Envelopes,Troy Staebel,38721,363.00,90.48,19.99,Nova Scotia,Envelopes,0.4
2909,Canon PC940 Copier,Paul Knutson,38976,358.19,449.99,49,Nova Scotia,Copiers and Fax,0.38
2910,Eureka Disposable Bags for Sanitaire� Vibra Groomer I� Upright Vac,Emily Burns,39300,-43.48,4.06,6.89,Nova Scotia,Appliances,0.6
2911,"Sharp EL501VB Scientific Calculator, Battery Operated, 10-Digit Display, Hard Case",Troy Staebel,39393,-32.43,9.49,5.76,Nova Scotia,Office Machines,0.39
2912,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Chris Cortes,39842,114.45,41.32,8.66,Nova Scotia,Office Furnishings,0.76
2913,GBC Recycled Grain Textured Covers,Stefania Perrino,41766,10.06,34.54,14.72,Nova Scotia,Binders and Binder Accessories,0.37
2914,Belkin 8 Outlet Surge Protector,Maureen Gastineau,42306,146.79,40.98,5.33,Nova Scotia,Appliances,0.57
2915,Xerox 1880,Alex Grayson,42528,47.65,35.44,19.99,Nova Scotia,Paper,0.38
2916,Portfile� Personal File Boxes,Alex Grayson,42528,-43.52,17.7,9.47,Nova Scotia,Storage & Organization,0.59
2917,"Memorex Slim 80 Minute CD-R, 10/Pack",Alex Grayson,42528,81.87,9.78,1.99,Nova Scotia,Computer Peripherals,0.43
2918,Phone 918,Damala Kotsonis,43302,1925.58,205.99,5,Nova Scotia,Telephones and Communication,0.59
2919,"Tenex File Box, Personal Filing Tote with Lid, Black",Carlos Meador,43813,-266.22,15.51,17.78,Nova Scotia,Storage & Organization,0.59
2920,Array� Memo Cubes,Frank Atkinson,44292,-3.78,5.18,2.04,Nova Scotia,Paper,0.36
2921,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,Deanra Eno,44583,-19.74,2.22,5,Nova Scotia,Appliances,0.55
2922,Eldon Wave Desk Accessories,Michael Oakman,45381,-7.95,5.89,5.57,Nova Scotia,Office Furnishings,0.41
2923,Hon 4060 Series Tables,Chuck Sachs,46531,-270.57,111.96,69,Nova Scotia,Tables,0.63
2924,Tuff Stuff� Recycled Round Ring Binders,Deborah Brumfield,47136,18.96,4.82,1.49,Nova Scotia,Binders and Binder Accessories,0.36
2925,Xerox 1923,Dianna Arnett,47813,-76.94,6.68,5.66,Nova Scotia,Paper,0.37
2926,Xerox 1920,Alex Grayson,48263,-124.72,5.98,7.5,Nova Scotia,Paper,0.4
2927,Fiskars� Softgrip Scissors,Amy Cox,48455,-3.18,10.98,3.37,Nova Scotia,"Scissors, Rulers and Trimmers",0.57
2928,"Array� Parchment Paper, Assorted Colors",Erica Hernandez,48706,-130.96,7.28,11.15,Nova Scotia,Paper,0.37
2929,Xerox 1938,Sara Luxemburg,48929,939.67,47.9,5.86,Nova Scotia,Paper,0.37
2930,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",David Flashing,48963,-31.14,6.48,5.94,Nova Scotia,Paper,0.37
2931,Xerox 1961,Deanra Eno,49312,-128.52,4.98,7.54,Nova Scotia,Paper,0.38
2932,"Memorex Slim 80 Minute CD-R, 10/Pack",Robert Barroso,49472,12.09,9.78,1.99,Nova Scotia,Computer Peripherals,0.43
2933,Acco� Hot Clips� Clips to Go,Robert Barroso,49472,0.08,3.29,1.35,Nova Scotia,Rubber Bands,0.4
2934,Avery Hanging File Binders,Darrin Sayre,49891,80.73,5.98,1.49,Nova Scotia,Binders and Binder Accessories,0.39
2935,Durable Pressboard Binders,Sara Luxemburg,49984,7.31,3.8,1.49,Nova Scotia,Binders and Binder Accessories,0.38
2936,Xerox 212,Sara Luxemburg,49984,-130.61,6.48,8.4,Nova Scotia,Paper,0.37
2937,Hon GuestStacker Chair,Deborah Brumfield,50471,1358.53,226.67,28.16,Nova Scotia,Chairs & Chairmats,0.59
2938,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Eleni McCrary,51203,3146.22,550.98,45.7,Nova Scotia,Tables,0.71
2939,"Master Giant Foot� Doorstop, Safety Yellow",Eleni McCrary,51233,20.12,7.59,4,Nova Scotia,Office Furnishings,0.42
2940,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Alyssa Tate,52195,-2.83,14.45,7.17,Nova Scotia,Binders and Binder Accessories,0.38
2941,GBC Imprintable Covers,Michael Kennedy,53123,14.00,10.98,5.14,Nova Scotia,Binders and Binder Accessories,0.36
2942,"Wilson Jones Hanging View Binder, White, 1""",Marc Crier,54533,-42.72,7.1,6.05,Nova Scotia,Binders and Binder Accessories,0.39
2943,Crayola Colored Pencils,Bobby Elias,55139,9.32,3.28,0.98,Nova Scotia,Pens & Art Supplies,0.52
2944,SANFORD Liquid Accent� Tank-Style Highlighters,Christy Brittain,55392,3.21,2.84,0.93,Nova Scotia,Pens & Art Supplies,0.54
2945,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 10/Pack",Joni Wasserman,55616,-102.25,5.98,4.38,Nova Scotia,Computer Peripherals,0.75
2946,Ibico EB-19 Dual Function Manual Binding System,Karen Ferguson,55909,-93.83,172.99,19.99,Nova Scotia,Binders and Binder Accessories,0.39
2947,Safco Industrial Wire Shelving,Mark Haberlin,55938,-468.89,95.99,35,Nova Scotia,Storage & Organization,
2948,Holmes Odor Grabber,Nicole Brennan,56166,-54.34,14.42,6.75,Nova Scotia,Appliances,0.52
2949,Avery 51,Sara Luxemburg,56515,60.79,6.3,0.5,Nova Scotia,Labels,0.39
2950,Newell 335,Giulietta Dortch,56768,20.06,2.88,0.7,Nova Scotia,Pens & Art Supplies,0.56
2951,Advantus SlideClip� Paper Clips,Bradley Talbott,56900,16.11,3.41,0.7,Nova Scotia,Rubber Bands,0.37
2952,KI Conference Tables,Bradley Talbott,57056,-2897.25,70.89,89.3,Nova Scotia,Tables,0.72
2953,4009� Highlighters by Sanford,Brian Stugart,58372,43.20,3.98,0.7,Nova Scotia,Pens & Art Supplies,0.52
2954,Panasonic KX-P3626 Dot Matrix Printer,Deborah Brumfield,59270,8788.81,517.48,16.63,Nova Scotia,Office Machines,0.59
2955,Letter Size Cart,Deborah Brumfield,59270,453.03,142.86,19.99,Nova Scotia,Storage & Organization,0.56
2956,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Maureen Gastineau,59619,-47.55,5.98,7.15,Nova Scotia,Paper,0.36
2957,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Julia Barnett,59781,329.28,180.98,30,Nova Scotia,Chairs & Chairmats,0.69
2958,"O'Sullivan Elevations Bookcase, Cherry Finish",Emily Phan,132,-603.80,130.98,54.74,Nova Scotia,Bookcases,0.69
2959,Xerox 1984,Liz Willingham,258,-91.14,6.48,8.74,Nova Scotia,Paper,0.36
2960,"Tennsco Lockers, Gray",Liz Willingham,258,-284.40,20.98,53.03,Nova Scotia,Storage & Organization,0.78
2961,282,Craig Yedwab,325,-178.71,115.99,4.23,Nova Scotia,Telephones and Communication,0.56
2962,Canon PC1060 Personal Laser Copier,Noel Staavos,1444,8249.86,699.99,24.49,Nova Scotia,Copiers and Fax,0.41
2963,Xerox 1893,Andy Reiter,2084,94.97,40.99,17.48,Nova Scotia,Paper,0.36
2964,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",Ben Peterman,3332,-3.51,3.26,1.86,Nova Scotia,Pens & Art Supplies,0.41
2965,Belkin 105-Key Black Keyboard,Alex Grayson,3397,-20.25,19.98,4,Nova Scotia,Computer Peripherals,0.68
2966,SAFCO Folding Chair Trolley,George Zrebassa,3556,1161.89,128.24,12.65,Nova Scotia,Chairs & Chairmats,
2967,Self-Adhesive Removable Labels,Denise Leinenbach,3589,28.55,3.15,0.49,Nova Scotia,Labels,0.37
2968,"Global Push Button Manager's Chair, Indigo",Muhammed Lee,3905,-377.25,60.89,32.41,Nova Scotia,Chairs & Chairmats,0.56
2969,DMI Eclipse Executive Suite Bookcases,Bill Tyler,4033,4127.79,500.98,41.44,Nova Scotia,Bookcases,0.66
2970,Accessory6,Carlos Meador,4647,-57.54,55.99,5,Nova Scotia,Telephones and Communication,0.8
2971,"Peel & Seel� Recycled Catalog Envelopes, Brown",Liz Willingham,4773,34.12,11.58,5.72,Nova Scotia,Envelopes,0.35
2972,Rogers Handheld Barrel Pencil Sharpener,Evan Henry,5189,-21.47,2.74,3.5,Nova Scotia,Pens & Art Supplies,0.58
2973,"Wirebound Service Call Books, 5 1/2"" x 4""",Denise Leinenbach,5510,29.68,9.68,2.03,Nova Scotia,Paper,0.37
2974,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Denise Leinenbach,6369,545.70,550.98,45.7,Nova Scotia,Tables,0.71
2975,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Denise Leinenbach,6373,-36.84,60.97,4.5,Nova Scotia,Appliances,0.56
2976,"Adams Phone Message Book, 200 Message Capacity, 8 1/16� x 11�",Alan Shonely,6465,57.78,6.88,2,Nova Scotia,Paper,0.39
2977,TI 36X Solar Scientific Calculator,Damala Kotsonis,6885,166.93,23.99,6.3,Nova Scotia,Office Machines,0.38
2978,Bretford CR8500 Series Meeting Room Furniture,Debra Catini,7297,-969.05,400.98,76.37,Nova Scotia,Tables,0.6
2979,"Wirebound Message Book, 4 per Page",Raymond Fair,7367,119.64,5.43,0.95,Nova Scotia,Paper,0.36
2980,Global Deluxe Office Fabric Chairs,Ann Blume,7751,-768.14,95.98,58.2,Nova Scotia,Chairs & Chairmats,0.58
2981,Hon 94000 Series Round Tables,Becky Martin,8422,-715.78,296.18,54.12,Nova Scotia,Tables,0.76
2982,Staples Vinyl Coated Paper Clips,Eric Barreto,9062,30.61,3.93,0.99,Nova Scotia,Rubber Bands,0.39
2983,Avery Printable Repositionable Plastic Tabs,Barry Franz,10209,-60.21,8.6,6.19,Nova Scotia,Binders and Binder Accessories,0.38
2984,Avery Durable Poly Binders,Astrea Jones,10245,-108.13,5.53,6.98,Nova Scotia,Binders and Binder Accessories,0.39
2985,"SAFCO Commercial Wire Shelving, Black",Peter McVee,11008,-321.51,138.14,35,Nova Scotia,Storage & Organization,
2986,"Belkin 107-key enhanced keyboard, USB/PS/2 interface",Chuck Sachs,11585,-99.55,17.98,4,Nova Scotia,Computer Peripherals,0.79
2987,Avery 506,Corey Catlett,13472,42.89,4.13,0.5,Nova Scotia,Labels,0.39
2988,Advantus Push Pins,Dave Poirier,14114,-7.04,2.18,1.38,Nova Scotia,Rubber Bands,0.44
2989,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Bobby Trafton,14727,630.18,70.97,3.5,Nova Scotia,Appliances,0.59
2990,T193,Benjamin Venier,15399,601.65,65.99,4.99,Nova Scotia,Telephones and Communication,0.57
2991,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Tony Molinari,15619,-65.02,160.98,30,Nova Scotia,Chairs & Chairmats,0.62
2992,V3682,Benjamin Venier,16194,315.49,125.99,4.2,Nova Scotia,Telephones and Communication,0.59
2993,Accessory9,Nora Paige,16229,143.79,35.99,3.3,Nova Scotia,Telephones and Communication,0.39
2994,Bevis 36 x 72 Conference Tables,Nora Paige,16231,-500.46,124.49,51.94,Nova Scotia,Tables,0.63
2995,Belkin F9M820V08 8 Outlet Surge,Robert Barroso,16674,467.72,42.98,4.62,Nova Scotia,Appliances,0.56
2996,Hon 4700 Series Mobuis� Mid-Back Task Chairs with Adjustable Arms,Robert Barroso,16674,2177.54,355.98,58.92,Nova Scotia,Chairs & Chairmats,0.64
2997,Panasonic KX-P1150 Dot Matrix Printer,Alex Grayson,16710,1300.80,145.45,17.85,Nova Scotia,Office Machines,0.56
2998,1726 Digital Answering Machine,Berenike Kampe,17408,49.79,20.99,4.81,Nova Scotia,Telephones and Communication,0.58
2999,8260,Michael Kennedy,17698,-59.59,65.99,8.99,Nova Scotia,Telephones and Communication,0.58
3000,Recycled Premium Regency Composition Covers,Michael Kennedy,17698,-89.23,15.28,10.91,Nova Scotia,Binders and Binder Accessories,0.36
3001,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Tracy Poddar,18534,21.68,8.33,1.99,Nova Scotia,Computer Peripherals,0.52
3002,Unpadded Memo Slips,Astrea Jones,18951,-16.27,3.98,2.97,Nova Scotia,Paper,0.35
3003,Accessory27,Astrea Jones,18951,-169.74,35.99,5,Nova Scotia,Telephones and Communication,0.85
3004,Storex DuraTech Recycled Plastic Frosted Binders,Fred McMath,19174,-151.42,4.24,5.41,Nova Scotia,Binders and Binder Accessories,0.35
3005,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Chuck Sachs,20098,87.66,22.72,8.99,Nova Scotia,Office Furnishings,0.44
3006,Super Decoflex Portable Personal File,Chuck Sachs,21319,-40.94,14.98,7.69,Nova Scotia,Storage & Organization,0.57
3007,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Chuck Sachs,21319,-174.94,23.99,15.68,Nova Scotia,Office Furnishings,0.62
3008,Panasonic KX-P1150 Dot Matrix Printer,Eric Barreto,22115,-283.94,145.45,17.85,Nova Scotia,Office Machines,0.56
3009,"Sanford Colorific Colored Pencils, 12/Box",Bobby Trafton,22149,-1.62,2.88,1.01,Nova Scotia,Pens & Art Supplies,0.55
3010,Astroparche� Fine Business Paper,Bill Tyler,22338,-62.97,5.28,5.06,Nova Scotia,Paper,0.37
3011,"Howard Miller 16"" Diameter Gallery Wall Clock",Bill Shonely,22627,614.03,63.94,14.48,Nova Scotia,Office Furnishings,0.46
3012,"Staples Vinyl Coated Paper Clips, 800/Box",Craig Yedwab,22820,21.49,7.89,2.82,Nova Scotia,Rubber Bands,0.4
3013,BASF Silver 74 Minute CD-R,Bradley Talbott,22880,-20.68,1.7,1.99,Nova Scotia,Computer Peripherals,0.51
3014,Acme Galleria� Hot Forged Steel Scissors with Colored Handles,Jay Fine,23078,-86.43,15.73,7.42,Nova Scotia,"Scissors, Rulers and Trimmers",0.56
3015,Xerox 1937,Pierre Wener,23268,41.41,48.04,5.79,Nova Scotia,Paper,0.37
3016,Accessory41,Dan Campbell,24003,-116.51,35.99,5.99,Nova Scotia,Telephones and Communication,0.38
3017,"Companion Letter/Legal File, Black",Fred McMath,24102,47.58,37.76,12.9,Nova Scotia,Storage & Organization,0.57
3018,"Bevis Round Conference Table Top, X-Base",Craig Yedwab,24422,-433.29,179.29,29.21,Nova Scotia,Tables,0.76
